speech_id,lang_rank,zero_shot,relative_speaker_position,bertscore,translated
CRE-20060322-ITEM-011_3-070,low,False,0.39285714285714285,0.5257563766081625,False
CRE-20060322-ITEM-011_3-071,medium,False,0.42857142857142855,0.5013077298260433,False
CRE-20060322-ITEM-011_3-072,high,False,0.4642857142857143,0.6501331556773194,False
CRE-20060322-ITEM-011_3-073,low,False,0.5,0.5418961508784302,False
CRE-20060322-ITEM-011_3-074,medium,False,0.5357142857142857,0.2602326406311688,False
CRE-20060322-ITEM-011_3-076,high,False,0.5714285714285714,0.602139779119684,False
CRE-20060322-ITEM-011_3-077,low,False,0.6071428571428571,0.6128230355213972,False
CRE-20060322-ITEM-011_3-081,high,False,0.6785714285714286,0.4272216795511325,False
CRE-20060322-ITEM-011_3-083,medium,False,0.7142857142857143,0.29766751585809154,False
CRE-20060322-ITEM-011_3-084,high,False,0.75,0.5014334361552601,False
CRE-20060322-ITEM-011_3-085,high,False,0.7857142857142857,0.5364085878959799,False
CRE-20060322-ITEM-011_3-086,low,False,0.8214285714285714,0.2616194211201061,False
CRE-20060322-ITEM-011_3-087,high,False,0.8571428571428571,0.2849928257893933,False
CRE-20060322-ITEM-011_3-088,high,False,0.8928571428571429,0.42183306121304015,False
CRE-20060322-ITEM-011_3-089,high,False,0.9285714285714286,0.21814865812632647,False
CRE-20060322-ITEM-016_3-200,medium,False,0.0625,0.5794724307509141,False
CRE-20060322-ITEM-016_3-201,high,False,0.125,0.5648301844192697,False
CRE-20060322-ITEM-016_3-202,medium,False,0.1875,0.623006423262969,False
CRE-20060322-ITEM-016_3-203,high,False,0.25,0.5419902839724009,False
CRE-20060322-ITEM-016_3-204,high,False,0.3125,0.6672877374191188,False
CRE-20060322-ITEM-016_3-205,low,False,0.375,0.2915508353816917,False
CRE-20060322-ITEM-016_3-206,high,False,0.4375,0.34917082740085925,False
CRE-20060322-ITEM-016_3-207,medium,False,0.5,0.47857568264098393,False
CRE-20060322-ITEM-016_3-208,medium,False,0.5625,0.4878074061039443,False
CRE-20060322-ITEM-016_3-209,low,False,0.625,0.5042863743084364,False
CRE-20060322-ITEM-016_3-210,medium,False,0.6875,0.5029884830044312,False
CRE-20060322-ITEM-016_3-211,low,False,0.75,0.3407085634399856,False
CRE-20060322-ITEM-016_3-212,medium,False,0.8125,0.6035056865950992,False
CRE-20060322-ITEM-016_3-213,high,False,0.875,0.39369581389670016,False
CRE-20060322-ITEM-016_3-200,medium,True,0.0625,0.23329347871530154,False
CRE-20060322-ITEM-016_3-201,high,True,0.125,0.389197673798679,False
CRE-20060322-ITEM-016_3-202,medium,True,0.1875,0.09694891437743358,False
CRE-20060322-ITEM-016_3-203,high,True,0.25,0.07732836481256401,False
CRE-20060322-ITEM-016_3-204,high,True,0.3125,0.06316462031592818,False
CRE-20060322-ITEM-016_3-205,low,True,0.375,0.1935999719819737,False
CRE-20060322-ITEM-016_3-206,high,True,0.4375,0.24220198002447604,False
CRE-20060322-ITEM-016_3-207,medium,True,0.5,0.23404140990880495,False
CRE-20060322-ITEM-016_3-208,medium,True,0.5625,0.039709993714977444,False
CRE-20060322-ITEM-016_3-209,low,True,0.625,0.19458273971062123,False
CRE-20060322-ITEM-016_3-210,medium,True,0.6875,0.17412984946013355,False
CRE-20060322-ITEM-016_3-211,low,True,0.75,0.15352264123676482,False
CRE-20060322-ITEM-016_3-212,medium,True,0.8125,0.1546417182390183,False
CRE-20060322-ITEM-016_3-213,high,True,0.875,0.14935894832430832,False
CRE-20060405-ITEM-013_3-224,high,True,0.07692307692307693,0.6069592983508545,False
CRE-20060405-ITEM-013_3-225,high,True,0.15384615384615385,0.5750590012650031,False
CRE-20060405-ITEM-013_3-226,medium,True,0.23076923076923078,0.4737280554265916,False
CRE-20060405-ITEM-013_3-227,medium,True,0.3076923076923077,0.5729161715590447,False
CRE-20060405-ITEM-013_3-228,medium,True,0.38461538461538464,0.5807532551887458,False
CRE-20060405-ITEM-013_3-229,high,True,0.46153846153846156,0.21460245841547226,False
CRE-20060405-ITEM-013_3-230,medium,True,0.5384615384615384,0.5557240441406014,False
CRE-20060405-ITEM-013_3-231,medium,True,0.6153846153846154,0.3483531136097275,False
CRE-20060405-ITEM-013_3-232,medium,True,0.6923076923076923,0.5663243476152855,False
CRE-20060405-ITEM-013_3-233,high,True,0.7692307692307693,0.519348412196735,False
CRE-20060405-ITEM-013_3-234,high,True,0.8461538461538461,0.5949017456958492,False
CRE-20060405-ITEM-013_3-224,high,False,0.07692307692307693,0.5362624182030854,False
CRE-20060405-ITEM-013_3-225,high,False,0.15384615384615385,0.6080052708051333,False
CRE-20060405-ITEM-013_3-226,medium,False,0.23076923076923078,0.43702245241705834,False
CRE-20060405-ITEM-013_3-227,medium,False,0.3076923076923077,0.5807476202519519,False
CRE-20060405-ITEM-013_3-228,medium,False,0.38461538461538464,0.520923119857607,False
CRE-20060405-ITEM-013_3-229,high,False,0.46153846153846156,0.29395066301591966,False
CRE-20060405-ITEM-013_3-230,medium,False,0.5384615384615384,0.559483257603127,False
CRE-20060405-ITEM-013_3-231,medium,False,0.6153846153846154,0.5341466224745371,False
CRE-20060405-ITEM-013_3-232,medium,False,0.6923076923076923,0.6400015100696824,False
CRE-20060405-ITEM-013_3-233,high,False,0.7692307692307693,0.4585934934381852,False
CRE-20060405-ITEM-013_3-234,high,False,0.8461538461538461,0.6071038326545032,False
CRE-20060404-ITEM-013_2-194,medium,False,0.022727272727272728,0.4971217343292558,False
CRE-20060404-ITEM-013_2-195,medium,False,0.045454545454545456,0.4530677981963959,False
CRE-20060404-ITEM-013_2-196,high,False,0.06818181818181818,0.6099006717544824,False
CRE-20060404-ITEM-013_2-197,medium,False,0.09090909090909091,0.49282862334081323,False
CRE-20060404-ITEM-013_2-198,medium,False,0.11363636363636363,0.5377776951476165,False
CRE-20060404-ITEM-013_2-199,high,False,0.13636363636363635,0.280145290516742,False
CRE-20060404-ITEM-013_2-200,high,False,0.1590909090909091,0.4156001113145069,False
CRE-20060404-ITEM-013_2-202,medium,False,0.18181818181818182,0.3361339738117915,False
CRE-20060404-ITEM-013_2-203,medium,False,0.20454545454545456,0.37688758682583473,False
CRE-20060404-ITEM-013_2-204,high,False,0.22727272727272727,0.2208959421950279,False
CRE-20060404-ITEM-013_2-205,low,False,0.25,0.26045284420156034,False
CRE-20060404-ITEM-013_2-206,medium,False,0.2727272727272727,0.5171051311564386,False
CRE-20060404-ITEM-013_2-207,high,False,0.29545454545454547,0.4722414910932387,False
CRE-20060404-ITEM-013_2-208,high,False,0.3181818181818182,0.24995597552619025,False
CRE-20060404-ITEM-013_2-209,medium,False,0.3409090909090909,0.33555241240557687,False
CRE-20060404-ITEM-013_2-210,high,False,0.36363636363636365,0.18377337092204504,False
CRE-20060404-ITEM-013_2-211,medium,False,0.38636363636363635,0.4007686434006112,False
CRE-20060404-ITEM-013_2-212,medium,False,0.4090909090909091,0.5363364625980213,False
CRE-20060404-ITEM-013_2-213,high,False,0.4318181818181818,0.5202339124590448,False
CRE-20060404-ITEM-013_2-214,low,False,0.45454545454545453,0.28852837397648023,False
CRE-20060404-ITEM-013_2-215,medium,False,0.4772727272727273,0.269483712153412,False
CRE-20060404-ITEM-013_2-216,medium,False,0.5,0.5542384585470712,False
CRE-20060404-ITEM-013_2-217,high,False,0.5227272727272727,0.472444687805822,False
CRE-20060404-ITEM-013_2-218,medium,False,0.5454545454545454,0.3733820706923484,False
CRE-20060404-ITEM-013_2-219,medium,False,0.5681818181818182,0.2964459497548494,False
CRE-20060404-ITEM-013_2-220,high,False,0.5909090909090909,0.5102661833739572,False
CRE-20060404-ITEM-013_2-221,medium,False,0.6136363636363636,0.5769503657728595,False
CRE-20060404-ITEM-013_2-222,medium,False,0.6363636363636364,0.2942348406653419,False
CRE-20060404-ITEM-013_2-223,medium,False,0.6590909090909091,0.5765309483260559,False
CRE-20060404-ITEM-013_2-224,medium,False,0.6818181818181818,0.4342508881893727,False
CRE-20060404-ITEM-013_2-225,medium,False,0.7045454545454546,0.2868459002760837,False
CRE-20060404-ITEM-013_2-226,medium,False,0.7272727272727273,0.6157817033215105,False
CRE-20060404-ITEM-013_2-227,low,False,0.75,0.2822451132489824,False
CRE-20060404-ITEM-013_2-228,low,False,0.7727272727272727,0.31225306580784223,False
CRE-20060404-ITEM-013_2-229,medium,False,0.7954545454545454,0.5237128381934489,False
CRE-20060404-ITEM-013_2-230,low,False,0.8181818181818182,0.21082693355515467,False
CRE-20060404-ITEM-013_2-231,low,False,0.8409090909090909,0.3177570061464628,False
CRE-20060404-ITEM-013_2-232,medium,False,0.8636363636363636,0.5075335844737523,False
CRE-20060404-ITEM-013_2-233,medium,False,0.8863636363636364,0.6079299840918263,False
CRE-20060404-ITEM-013_2-234,high,False,0.9090909090909091,0.2653466709080122,False
CRE-20060404-ITEM-013_2-236,low,False,0.9545454545454546,0.3393676822040462,False
CRE-20060404-ITEM-013_2-237,medium,False,0.9772727272727273,0.14731459019865878,False
CRE-20060404-ITEM-013_2-194,medium,True,0.022727272727272728,0.5039816331724417,False
CRE-20060404-ITEM-013_2-195,medium,True,0.045454545454545456,0.5753247172032544,False
CRE-20060404-ITEM-013_2-196,high,True,0.06818181818181818,0.5720072924422842,False
CRE-20060404-ITEM-013_2-197,medium,True,0.09090909090909091,0.586166932056905,False
CRE-20060404-ITEM-013_2-198,medium,True,0.11363636363636363,0.5928778122089944,False
CRE-20060404-ITEM-013_2-199,high,True,0.13636363636363635,0.2716064491880302,False
CRE-20060404-ITEM-013_2-200,high,True,0.1590909090909091,0.720261537418249,False
CRE-20060404-ITEM-013_2-202,medium,True,0.18181818181818182,0.21217991722836888,False
CRE-20060404-ITEM-013_2-203,medium,True,0.20454545454545456,0.20051905467834982,False
CRE-20060404-ITEM-013_2-204,high,True,0.22727272727272727,0.11736411273925183,False
CRE-20060404-ITEM-013_2-205,low,True,0.25,0.11947562091689598,False
CRE-20060404-ITEM-013_2-206,medium,True,0.2727272727272727,0.23229443746893177,False
CRE-20060404-ITEM-013_2-207,high,True,0.29545454545454547,0.1849199183051964,False
CRE-20060404-ITEM-013_2-208,high,True,0.3181818181818182,0.1413606476600928,False
CRE-20060404-ITEM-013_2-209,medium,True,0.3409090909090909,0.19249213983937288,False
CRE-20060404-ITEM-013_2-210,high,True,0.36363636363636365,0.1008974401382202,False
CRE-20060404-ITEM-013_2-211,medium,True,0.38636363636363635,0.4410695634031252,False
CRE-20060404-ITEM-013_2-212,medium,True,0.4090909090909091,0.15009947152942887,False
CRE-20060404-ITEM-013_2-213,high,True,0.4318181818181818,0.1380472041619139,False
CRE-20060404-ITEM-013_2-214,low,True,0.45454545454545453,0.15588985449101372,False
CRE-20060404-ITEM-013_2-215,medium,True,0.4772727272727273,0.1935375312600921,False
CRE-20060404-ITEM-013_2-216,medium,True,0.5,0.5194139745371874,False
CRE-20060404-ITEM-013_2-217,high,True,0.5227272727272727,0.363369589345659,False
CRE-20060404-ITEM-013_2-218,medium,True,0.5454545454545454,0.19599157313451707,False
CRE-20060404-ITEM-013_2-219,medium,True,0.5681818181818182,0.2420247298288627,False
CRE-20060404-ITEM-013_2-220,high,True,0.5909090909090909,0.5133752147967239,False
CRE-20060404-ITEM-013_2-221,medium,True,0.6136363636363636,0.4630591455574856,False
CRE-20060404-ITEM-013_2-222,medium,True,0.6363636363636364,0.20222446921213108,False
CRE-20060404-ITEM-013_2-223,medium,True,0.6590909090909091,0.115950916968411,False
CRE-20060404-ITEM-013_2-224,medium,True,0.6818181818181818,0.2064344804531733,False
CRE-20060404-ITEM-013_2-225,medium,True,0.7045454545454546,0.4970616509174174,False
CRE-20060404-ITEM-013_2-226,medium,True,0.7272727272727273,0.1584457825488286,False
CRE-20060404-ITEM-013_2-227,low,True,0.75,0.129061593452622,False
CRE-20060404-ITEM-013_2-228,low,True,0.7727272727272727,0.21386403372224363,False
CRE-20060404-ITEM-013_2-229,medium,True,0.7954545454545454,0.529511066154249,False
CRE-20060404-ITEM-013_2-230,low,True,0.8181818181818182,0.12207226380451827,False
CRE-20060404-ITEM-013_2-231,low,True,0.8409090909090909,0.4008672012097116,False
CRE-20060404-ITEM-013_2-232,medium,True,0.8636363636363636,0.521321840891222,False
CRE-20060404-ITEM-013_2-233,medium,True,0.8863636363636364,0.6484031331410601,False
CRE-20060404-ITEM-013_2-234,high,True,0.9090909090909091,0.5247211003753177,False
CRE-20060404-ITEM-013_2-236,low,True,0.9545454545454546,0.45351414133918994,False
CRE-20060404-ITEM-013_2-237,medium,True,0.9772727272727273,0.07804564566306856,False
CRE-20060213-ITEM-015_1-171,high,True,0.08333333333333333,0.6067007161297794,False
CRE-20060213-ITEM-015_1-172,high,True,0.16666666666666666,0.6068495333920259,False
CRE-20060213-ITEM-015_1-173,low,True,0.25,0.6401649459276246,False
CRE-20060213-ITEM-015_1-174,low,True,0.3333333333333333,0.5250940784626804,False
CRE-20060213-ITEM-015_1-175,medium,True,0.4166666666666667,0.6520232301512742,False
CRE-20060213-ITEM-015_1-176,medium,True,0.5,0.4744276197600623,False
CRE-20060213-ITEM-015_1-177,high,True,0.5833333333333334,0.5787940188464274,False
CRE-20060213-ITEM-015_1-178,high,True,0.6666666666666666,0.602148452273328,False
CRE-20060213-ITEM-015_1-179,low,True,0.75,0.4718380948412899,False
CRE-20060213-ITEM-015_1-180,high,True,0.8333333333333334,0.6745606271762624,False
CRE-20060213-ITEM-015_1-171,high,False,0.08333333333333333,0.5512589943294565,False
CRE-20060213-ITEM-015_1-172,high,False,0.16666666666666666,0.5652190187142903,False
CRE-20060213-ITEM-015_1-173,low,False,0.25,0.5652833426238514,False
CRE-20060213-ITEM-015_1-174,low,False,0.3333333333333333,0.5680490118427549,False
CRE-20060213-ITEM-015_1-175,medium,False,0.4166666666666667,0.6067904253159129,False
CRE-20060213-ITEM-015_1-176,medium,False,0.5,0.5165217270783266,False
CRE-20060213-ITEM-015_1-177,high,False,0.5833333333333334,0.5308242094773763,False
CRE-20060213-ITEM-015_1-178,high,False,0.6666666666666666,0.5135229529031679,False
CRE-20060213-ITEM-015_1-179,low,False,0.75,0.4422896360616997,False
CRE-20060213-ITEM-015_1-180,high,False,0.8333333333333334,0.5972508544144897,False
CRE-20060213-ITEM-012_1-114,high,False,0.037037037037037035,0.5611031991885185,False
CRE-20060213-ITEM-012_1-116,high,False,0.07407407407407407,0.5755214693354792,False
CRE-20060213-ITEM-012_1-117,low,False,0.1111111111111111,0.6248736200918575,False
CRE-20060213-ITEM-012_1-118,medium,False,0.14814814814814814,0.3751930736773509,False
CRE-20060213-ITEM-012_1-119,medium,False,0.18518518518518517,0.4464344086191395,False
CRE-20060213-ITEM-012_1-120,medium,False,0.2222222222222222,0.5107245384673152,False
CRE-20060213-ITEM-012_1-121,medium,False,0.25925925925925924,0.5898339900471761,False
CRE-20060213-ITEM-012_1-122,low,False,0.2962962962962963,0.5405432456279273,False
CRE-20060213-ITEM-012_1-123,high,False,0.3333333333333333,0.49517066210175,False
CRE-20060213-ITEM-012_1-124,high,False,0.37037037037037035,0.21480452089559762,False
CRE-20060213-ITEM-012_1-125,medium,False,0.4074074074074074,0.5669687981382477,False
CRE-20060213-ITEM-012_1-126,medium,False,0.4444444444444444,0.2563309424671629,False
CRE-20060213-ITEM-012_1-127,medium,False,0.48148148148148145,0.5495309345867209,False
CRE-20060213-ITEM-012_1-128,low,False,0.5185185185185185,0.6023594147697805,False
CRE-20060213-ITEM-012_1-129,low,False,0.5555555555555556,0.3233222883983509,False
CRE-20060213-ITEM-012_1-130,high,False,0.5925925925925926,0.254115931826499,False
CRE-20060213-ITEM-012_1-131,low,False,0.6296296296296297,0.35478776263514056,False
CRE-20060213-ITEM-012_1-132,medium,False,0.6666666666666666,0.3389227129443955,False
CRE-20060213-ITEM-012_1-133,high,False,0.7037037037037037,0.5167923860681863,False
CRE-20060213-ITEM-012_1-134,medium,False,0.7407407407407407,0.36179487215666656,False
CRE-20060213-ITEM-012_1-135,medium,False,0.7777777777777778,0.5488551888634922,False
CRE-20060213-ITEM-012_1-136,low,False,0.8148148148148148,0.3283342799845182,False
CRE-20060213-ITEM-012_1-137,medium,False,0.8518518518518519,0.5173663698496714,False
CRE-20060213-ITEM-012_1-138,medium,False,0.8888888888888888,0.6297362377330472,False
CRE-20060213-ITEM-012_1-139,high,False,0.9259259259259259,0.5429201720557183,False
CRE-20060213-ITEM-012_1-114,high,True,0.037037037037037035,0.5887547956382748,False
CRE-20060213-ITEM-012_1-116,high,True,0.07407407407407407,0.6013884108710877,False
CRE-20060213-ITEM-012_1-117,low,True,0.1111111111111111,0.5878735579974396,False
CRE-20060213-ITEM-012_1-118,medium,True,0.14814814814814814,0.5182750975544185,False
CRE-20060213-ITEM-012_1-119,medium,True,0.18518518518518517,0.4615472234535011,False
CRE-20060213-ITEM-012_1-120,medium,True,0.2222222222222222,0.525565720519055,False
CRE-20060213-ITEM-012_1-121,medium,True,0.25925925925925924,0.6950058138844369,False
CRE-20060213-ITEM-012_1-122,low,True,0.2962962962962963,0.6109110632901976,False
CRE-20060213-ITEM-012_1-123,high,True,0.3333333333333333,0.5443499909751298,False
CRE-20060213-ITEM-012_1-124,high,True,0.37037037037037035,0.6593247775666675,False
CRE-20060213-ITEM-012_1-125,medium,True,0.4074074074074074,0.13341391515656995,False
CRE-20060213-ITEM-012_1-126,medium,True,0.4444444444444444,0.15020118970377666,False
CRE-20060213-ITEM-012_1-127,medium,True,0.48148148148148145,0.21866060546154065,False
CRE-20060213-ITEM-012_1-128,low,True,0.5185185185185185,0.14178011622653014,False
CRE-20060213-ITEM-012_1-129,low,True,0.5555555555555556,0.15003287860648826,False
CRE-20060213-ITEM-012_1-130,high,True,0.5925925925925926,0.21933332531802233,False
CRE-20060213-ITEM-012_1-131,low,True,0.6296296296296297,0.11416673431074388,False
CRE-20060213-ITEM-012_1-132,medium,True,0.6666666666666666,0.11740216137291826,False
CRE-20060213-ITEM-012_1-133,high,True,0.7037037037037037,0.013575315192312042,False
CRE-20060213-ITEM-012_1-134,medium,True,0.7407407407407407,0.21042167824473496,False
CRE-20060213-ITEM-012_1-135,medium,True,0.7777777777777778,0.4479122074084371,False
CRE-20060213-ITEM-012_1-136,low,True,0.8148148148148148,0.38682405347456467,False
CRE-20060213-ITEM-012_1-137,medium,True,0.8518518518518519,0.4375131166845074,False
CRE-20060213-ITEM-012_1-138,medium,True,0.8888888888888888,0.425325671675689,False
CRE-20060213-ITEM-012_1-139,high,True,0.9259259259259259,0.6143610441526995,False
CRE-20060213-ITEM-013_1-143,low,True,0.07142857142857142,0.655790238851749,False
CRE-20060213-ITEM-013_1-144,high,True,0.14285714285714285,0.5275069773635557,False
CRE-20060213-ITEM-013_1-145,medium,True,0.21428571428571427,0.4662221567283952,False
CRE-20060213-ITEM-013_1-146,low,True,0.2857142857142857,0.613223017729872,False
CRE-20060213-ITEM-013_1-147,low,True,0.35714285714285715,0.5824970259714369,False
CRE-20060213-ITEM-013_1-148,low,True,0.42857142857142855,0.5851399027415857,False
CRE-20060213-ITEM-013_1-149,high,True,0.5,0.6415460484492175,False
CRE-20060213-ITEM-013_1-150,medium,True,0.5714285714285714,0.5580608418484099,False
CRE-20060213-ITEM-013_1-151,medium,True,0.6428571428571429,0.67667006337097,False
